Domain,Area,Emissions,Source,Year,Unit,Value
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,1997,kt,59574.08
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,1998,kt,59574.08
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,1999,kt,59574.08
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2000,kt,59574.08
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2001,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2002,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2003,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2004,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2005,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2006,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2007,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2008,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2009,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2010,kt,68460.993
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2011,kt,302.5991
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2012,kt,302.5991
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2013,kt,302.5991
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2014,kt,302.5991
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2015,kt,302.5991
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2016,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2017,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2018,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2019,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2020,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2021,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2022,kt,3051.6171
Emissions from Forests,Australia and New Zealand,CO2,Net Forest conversion,2023,kt,3051.6171
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1991,kt,110256.2011
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1992,kt,131307.5998
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1993,kt,131115.4448
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1994,kt,140139.1765
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1995,kt,152822.7358
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1996,kt,164553.1287
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1997,kt,170980.5835
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1998,kt,182289.5365
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,1999,kt,194544.8308
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2000,kt,196273.2564
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2001,kt,205607.8514
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2002,kt,230089.8427
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2003,kt,246954.763
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2004,kt,254556.1028
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2005,kt,259372.9625
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2006,kt,273088.6627
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2007,kt,276599.7486
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2008,kt,267577.1795
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2009,kt,282816.7228
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2010,kt,301192.3196
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2011,kt,315827.7234
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2012,kt,316194.2223
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2013,kt,368950.9098
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2014,kt,389331.5124
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2015,kt,381086.9567
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2016,kt,386031.8472
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2017,kt,369965.1806
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2018,kt,351983.8977
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2019,kt,355773.454
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2020,kt,381110.1936
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2021,kt,398095.8285
Emissions from pre and post agricultural production,World,CO2,Fertilizers Manufacturing,2022,kt,398095.8285
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1990,kt,50470.68244
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1991,kt,49662.79689
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1992,kt,52529.52993
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1993,kt,52731.6933
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1994,kt,55485.40394
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1995,kt,56941.40785
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1996,kt,59372.2775
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1997,kt,60035.42613
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1998,kt,59658.8228
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,1999,kt,59821.63229
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2000,kt,60450.5284
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2001,kt,61539.74936
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2002,kt,62017.62643
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2003,kt,64697.11523
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2004,kt,69428.00255
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2005,kt,72093.10088
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2006,kt,71209.90104
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2007,kt,73945.66351
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2008,kt,77147.34956
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2009,kt,72282.37017
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2010,kt,80713.66689
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2011,kt,82255.5656
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2012,kt,86243.39578
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2013,kt,86016.91459
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2014,kt,85818.74148
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2015,kt,86536.59822
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2016,kt,88818.42962
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2017,kt,86494.65396
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2018,kt,84128.2605
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2019,kt,85358.9085
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2020,kt,51209.49897
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2021,kt,88350.12331
Emissions from pre and post agricultural production,World,CO2,Pesticides Manufacturing,2022,kt,88350.12331
Emissions from pre and post agricultural production,World,CO2,Food Processing,1990,kt,362820.0146
Emissions from pre and post agricultural production,World,CO2,Food Processing,1991,kt,376404.3532
Emissions from pre and post agricultural production,World,CO2,Food Processing,1992,kt,419619.0081
Emissions from pre and post agricultural production,World,CO2,Food Processing,1993,kt,440362.8623
Emissions from pre and post agricultural production,World,CO2,Food Processing,1994,kt,431767.6604
Emissions from pre and post agricultural production,World,CO2,Food Processing,1995,kt,506249.0953
Emissions from pre and post agricultural production,World,CO2,Food Processing,1996,kt,496551.0752
Emissions from pre and post agricultural production,World,CO2,Food Processing,1997,kt,496721.5876
Emissions from pre and post agricultural production,World,CO2,Food Processing,1998,kt,507173.3732
Emissions from pre and post agricultural production,World,CO2,Food Processing,1999,kt,489675.4058
Emissions from pre and post agricultural production,World,CO2,Food Processing,2000,kt,501408.2874
Emissions from pre and post agricultural production,World,CO2,Food Processing,2001,kt,517341.6114
Emissions from pre and post agricultural production,World,CO2,Food Processing,2002,kt,529777.2132
Emissions from pre and post agricultural production,World,CO2,Food Processing,2003,kt,533674.1052
Emissions from pre and post agricultural production,World,CO2,Food Processing,2004,kt,570531.8097
Emissions from pre and post agricultural production,World,CO2,Food Processing,2005,kt,584609.7003
Emissions from pre and post agricultural production,World,CO2,Food Processing,2006,kt,609096.8441
Emissions from pre and post agricultural production,World,CO2,Food Processing,2007,kt,632232.1579
Emissions from pre and post agricultural production,World,CO2,Food Processing,2008,kt,646266.6212
Emissions from pre and post agricultural production,World,CO2,Food Processing,2009,kt,630603.8472
Emissions from pre and post agricultural production,World,CO2,Food Processing,2010,kt,649596.0478
Emissions from pre and post agricultural production,World,CO2,Food Processing,2011,kt,659103.9214
Emissions from pre and post agricultural production,World,CO2,Food Processing,2012,kt,663834.5887
Emissions from pre and post agricultural production,World,CO2,Food Processing,2013,kt,667158.8849
Emissions from pre and post agricultural production,World,CO2,Food Processing,2014,kt,637538.871
Emissions from pre and post agricultural production,World,CO2,Food Processing,2015,kt,627754.3558
Emissions from pre and post agricultural production,World,CO2,Food Processing,2016,kt,635556.8609
Emissions from pre and post agricultural production,World,CO2,Food Processing,2017,kt,613809.4584
Emissions from pre and post agricultural production,World,CO2,Food Processing,2018,kt,620437.3488
Emissions from pre and post agricultural production,World,CO2,Food Processing,2019,kt,587392.5357
Emissions from pre and post agricultural production,World,CO2,Food Processing,2020,kt,584883.1294
Emissions from pre and post agricultural production,World,CO2,Food Processing,2021,kt,615940.0041
Emissions from pre and post agricultural production,World,CO2,Food Processing,2022,kt,615940.0041
Emissions from pre and post agricultural production,World,CO2,Food Transport,1990,kt,296365.7699
Emissions from pre and post agricultural production,World,CO2,Food Transport,1991,kt,300925.1482
Emissions from pre and post agricultural production,World,CO2,Food Transport,1992,kt,317079.9463
Emissions from pre and post agricultural production,World,CO2,Food Transport,1993,kt,321409.2684
Emissions from pre and post agricultural production,World,CO2,Food Transport,1994,kt,325263.8007
Emissions from pre and post agricultural production,World,CO2,Food Transport,1995,kt,331085.7206
Emissions from pre and post agricultural production,World,CO2,Food Transport,1996,kt,341914.689
Emissions from pre and post agricultural production,World,CO2,Food Transport,1997,kt,351771.8526
Emissions from pre and post agricultural production,World,CO2,Food Transport,1998,kt,360787.702
Emissions from pre and post agricultural production,World,CO2,Food Transport,1999,kt,369740.1488
Emissions from pre and post agricultural production,World,CO2,Food Transport,2000,kt,377043.6067
Emissions from pre and post agricultural production,World,CO2,Food Transport,2001,kt,381761.8403
Emissions from pre and post agricultural production,World,CO2,Food Transport,2002,kt,390107.0998
Emissions from pre and post agricultural production,World,CO2,Food Transport,2003,kt,401728.8141
Emissions from pre and post agricultural production,World,CO2,Food Transport,2004,kt,417212.9908
Emissions from pre and post agricultural production,World,CO2,Food Transport,2005,kt,424343.1239
Emissions from pre and post agricultural production,World,CO2,Food Transport,2006,kt,436704.4343
Emissions from pre and post agricultural production,World,CO2,Food Transport,2007,kt,441886.0975
Emissions from pre and post agricultural production,World,CO2,Food Transport,2008,kt,446444.6854
Emissions from pre and post agricultural production,World,CO2,Food Transport,2009,kt,445753.268
Emissions from pre and post agricultural production,World,CO2,Food Transport,2010,kt,461299.7206
Emissions from pre and post agricultural production,World,CO2,Food Transport,2011,kt,472610.3747
Emissions from pre and post agricultural production,World,CO2,Food Transport,2012,kt,480219.7619
Emissions from pre and post agricultural production,World,CO2,Food Transport,2013,kt,508367.8233
Emissions from pre and post agricultural production,World,CO2,Food Transport,2014,kt,519322.2794
Emissions from pre and post agricultural production,World,CO2,Food Transport,2015,kt,525534.1048
Emissions from pre and post agricultural production,World,CO2,Food Transport,2016,kt,530623.9914
Emissions from pre and post agricultural production,World,CO2,Food Transport,2017,kt,522850.5832
Emissions from pre and post agricultural production,World,CO2,Food Transport,2018,kt,527632.93
Emissions from pre and post agricultural production,World,CO2,Food Transport,2019,kt,533089.8432
Emissions from pre and post agricultural production,World,CO2,Food Transport,2020,kt,480865.7167
Emissions from pre and post agricultural production,World,CO2,Food Transport,2021,kt,519861.8241
Emissions from pre and post agricultural production,World,CO2,Food Transport,2022,kt,519861.8241
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1990,kt,159206.9016
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1991,kt,168533.8288
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1992,kt,165553.6981
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1993,kt,167509.6028
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1994,kt,171810.3251
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1995,kt,200717.093
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1996,kt,206459.0593
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1997,kt,209240.2123
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1998,kt,196300.9852
Emissions from pre and post agricultural production,World,CO2,Food Packaging,1999,kt,189602.4585
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2000,kt,196781.0685
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2001,kt,203946.514
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2002,kt,198743.1631
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2003,kt,215592.4854
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2004,kt,235390.9697
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2005,kt,247775.4924
Emissions from pre and post agricultural production,World,CO2,Food Packaging,2006,kt,253665.266
