Domain,Area,Emissions,Source,Year,Unit,Value
Emissions from Fires,Americas,CH4,Fires in organic soils,2006,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2007,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2008,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2009,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2010,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2011,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2012,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2013,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2014,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2015,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2016,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2017,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2018,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2019,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2020,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2021,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2022,kt,0
Emissions from Fires,Americas,CH4,Fires in organic soils,2023,kt,0
Emissions from Fires,Asia,CH4,Humid tropical forest,1990,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1991,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1992,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1993,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1994,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1995,kt,477.5303
Emissions from Fires,Asia,CH4,Humid tropical forest,1996,kt,421.6291
Emissions from Fires,Asia,CH4,Humid tropical forest,1997,kt,1792.2258
Emissions from Fires,Asia,CH4,Humid tropical forest,1998,kt,1624.2047
Emissions from Fires,Asia,CH4,Humid tropical forest,1999,kt,591.4316
Emissions from Fires,Asia,CH4,Humid tropical forest,2000,kt,326.9597
Emissions from Fires,Asia,CH4,Humid tropical forest,2001,kt,122.3924
Emissions from Fires,Asia,CH4,Humid tropical forest,2002,kt,234.3419
Emissions from Fires,Asia,CH4,Humid tropical forest,2003,kt,370.3498
Emissions from Fires,Asia,CH4,Humid tropical forest,2004,kt,643.1796
Emissions from Fires,Asia,CH4,Humid tropical forest,2005,kt,379.2926
Emissions from Fires,Asia,CH4,Humid tropical forest,2006,kt,403.9655
Emissions from Fires,Asia,CH4,Humid tropical forest,2007,kt,554.4609
Emissions from Fires,Asia,CH4,Humid tropical forest,2008,kt,303.1424
Emissions from Fires,Asia,CH4,Humid tropical forest,2009,kt,501.2001
Emissions from Fires,Asia,CH4,Humid tropical forest,2010,kt,506.019
Emissions from Fires,Asia,CH4,Humid tropical forest,2011,kt,307.8995
Emissions from Fires,Asia,CH4,Humid tropical forest,2012,kt,415.087
Emissions from Fires,Asia,CH4,Humid tropical forest,2013,kt,348.888
Emissions from Fires,Asia,CH4,Humid tropical forest,2014,kt,479.8745
Emissions from Fires,Asia,CH4,Humid tropical forest,2015,kt,461.5695
Emissions from Fires,Asia,CH4,Humid tropical forest,2016,kt,337.4754
Emissions from Fires,Asia,CH4,Humid tropical forest,2017,kt,306.5745
Emissions from Fires,Asia,CH4,Humid tropical forest,2018,kt,242.469
Emissions from Fires,Asia,CH4,Humid tropical forest,2019,kt,365.2204
Emissions from Fires,Asia,CH4,Humid tropical forest,2020,kt,425.5928
Emissions from Fires,Asia,CH4,Humid tropical forest,2021,kt,385.2286
Emissions from Fires,Asia,CH4,Humid tropical forest,2022,kt,176.9599
Emissions from Fires,Asia,CH4,Humid tropical forest,2023,kt,343.2132
Emissions from Fires,Asia,CH4,Other forest,1990,kt,234.7515
Emissions from Fires,Asia,CH4,Other forest,1991,kt,234.7515
Emissions from Fires,Asia,CH4,Other forest,1992,kt,236.4542
Emissions from Fires,Asia,CH4,Other forest,1993,kt,236.4542
Emissions from Fires,Asia,CH4,Other forest,1994,kt,236.4542
Emissions from Fires,Asia,CH4,Other forest,1995,kt,236.4542
Emissions from Fires,Asia,CH4,Other forest,1996,kt,194.6355
Emissions from Fires,Asia,CH4,Other forest,1997,kt,233.4765
Emissions from Fires,Asia,CH4,Other forest,1998,kt,387.8764
Emissions from Fires,Asia,CH4,Other forest,1999,kt,336.4099
Emissions from Fires,Asia,CH4,Other forest,2000,kt,270.8266
Emissions from Fires,Asia,CH4,Other forest,2001,kt,94.427
Emissions from Fires,Asia,CH4,Other forest,2002,kt,123.822
Emissions from Fires,Asia,CH4,Other forest,2003,kt,222.063
Emissions from Fires,Asia,CH4,Other forest,2004,kt,370.0877
Emissions from Fires,Asia,CH4,Other forest,2005,kt,217.2363
Emissions from Fires,Asia,CH4,Other forest,2006,kt,194.3695
Emissions from Fires,Asia,CH4,Other forest,2007,kt,365.1235
Emissions from Fires,Asia,CH4,Other forest,2008,kt,182.9399
Emissions from Fires,Asia,CH4,Other forest,2009,kt,351.4029
Emissions from Fires,Asia,CH4,Other forest,2010,kt,317.2064
Emissions from Fires,Asia,CH4,Other forest,2011,kt,189.0828
Emissions from Fires,Asia,CH4,Other forest,2012,kt,319.548
Emissions from Fires,Asia,CH4,Other forest,2013,kt,229.2659
Emissions from Fires,Asia,CH4,Other forest,2014,kt,225.0897
Emissions from Fires,Asia,CH4,Other forest,2015,kt,202.2735
Emissions from Fires,Asia,CH4,Other forest,2016,kt,217.376
Emissions from Fires,Asia,CH4,Other forest,2017,kt,220.0092
Emissions from Fires,Asia,CH4,Other forest,2018,kt,192.4698
Emissions from Fires,Asia,CH4,Other forest,2019,kt,188.2207
Emissions from Fires,Asia,CH4,Other forest,2020,kt,172.339
Emissions from Fires,Asia,CH4,Other forest,2021,kt,279.0269
Emissions from Fires,Asia,CH4,Other forest,2022,kt,123.1638
Emissions from Fires,Asia,CH4,Other forest,2023,kt,182.5956
Emissions from Fires,Asia,CH4,Closed shrubland,1990,kt,0.6816
Emissions from Fires,Asia,CH4,Closed shrubland,1991,kt,0.6816
Emissions from Fires,Asia,CH4,Closed shrubland,1992,kt,1.3613
Emissions from Fires,Asia,CH4,Closed shrubland,1993,kt,1.3613
Emissions from Fires,Asia,CH4,Closed shrubland,1994,kt,1.3613
Emissions from Fires,Asia,CH4,Closed shrubland,1995,kt,1.3613
Emissions from Fires,Asia,CH4,Closed shrubland,1996,kt,6.7872
Emissions from Fires,Asia,CH4,Closed shrubland,1997,kt,6.2383
Emissions from Fires,Asia,CH4,Closed shrubland,1998,kt,6.7891
Emissions from Fires,Asia,CH4,Closed shrubland,1999,kt,6.0129
Emissions from Fires,Asia,CH4,Closed shrubland,2000,kt,5.6525
Emissions from Fires,Asia,CH4,Closed shrubland,2001,kt,0.1091
Emissions from Fires,Asia,CH4,Closed shrubland,2002,kt,0.0539
Emissions from Fires,Asia,CH4,Closed shrubland,2003,kt,0.0565
Emissions from Fires,Asia,CH4,Closed shrubland,2004,kt,0.0276
Emissions from Fires,Asia,CH4,Closed shrubland,2005,kt,0.0881
Emissions from Fires,Asia,CH4,Closed shrubland,2006,kt,0.0434
Emissions from Fires,Asia,CH4,Closed shrubland,2007,kt,0.0592
Emissions from Fires,Asia,CH4,Closed shrubland,2008,kt,0.0474
Emissions from Fires,Asia,CH4,Closed shrubland,2009,kt,0.0789
Emissions from Fires,Asia,CH4,Closed shrubland,2010,kt,0.0802
Emissions from Fires,Asia,CH4,Closed shrubland,2011,kt,0.1027
Emissions from Fires,Asia,CH4,Closed shrubland,2012,kt,0.0816
Emissions from Fires,Asia,CH4,Closed shrubland,2013,kt,0.1552
Emissions from Fires,Asia,CH4,Closed shrubland,2014,kt,0.155
Emissions from Fires,Asia,CH4,Closed shrubland,2015,kt,0.0998
Emissions from Fires,Asia,CH4,Closed shrubland,2016,kt,0.0421
Emissions from Fires,Asia,CH4,Closed shrubland,2017,kt,0.0303
Emissions from Fires,Asia,CH4,Closed shrubland,2018,kt,0.0197
Emissions from Fires,Asia,CH4,Closed shrubland,2019,kt,0.0513
Emissions from Fires,Asia,CH4,Closed shrubland,2020,kt,0.0158
Emissions from Fires,Asia,CH4,Closed shrubland,2021,kt,0.0684
Emissions from Fires,Asia,CH4,Closed shrubland,2022,kt,0.0079
Emissions from Fires,Asia,CH4,Closed shrubland,2023,kt,0.0328
Emissions from Fires,Asia,CH4,Grassland,1990,kt,19.4213
Emissions from Fires,Asia,CH4,Grassland,1991,kt,19.4213
Emissions from Fires,Asia,CH4,Grassland,1992,kt,88.6143
Emissions from Fires,Asia,CH4,Grassland,1993,kt,88.6143
Emissions from Fires,Asia,CH4,Grassland,1994,kt,88.6143
Emissions from Fires,Asia,CH4,Grassland,1995,kt,88.6143
Emissions from Fires,Asia,CH4,Grassland,1996,kt,69.4693
Emissions from Fires,Asia,CH4,Grassland,1997,kt,86.0062
Emissions from Fires,Asia,CH4,Grassland,1998,kt,85.857
Emissions from Fires,Asia,CH4,Grassland,1999,kt,57.7434
Emissions from Fires,Asia,CH4,Grassland,2000,kt,52.4245
Emissions from Fires,Asia,CH4,Grassland,2001,kt,66.205
Emissions from Fires,Asia,CH4,Grassland,2002,kt,231.7304
Emissions from Fires,Asia,CH4,Grassland,2003,kt,118.5134
Emissions from Fires,Asia,CH4,Grassland,2004,kt,147.134
Emissions from Fires,Asia,CH4,Grassland,2005,kt,138.703
Emissions from Fires,Asia,CH4,Grassland,2006,kt,154.6805
Emissions from Fires,Asia,CH4,Grassland,2007,kt,99.7987
Emissions from Fires,Asia,CH4,Grassland,2008,kt,106.1287
Emissions from Fires,Asia,CH4,Grassland,2009,kt,60.2279
Emissions from Fires,Asia,CH4,Grassland,2010,kt,129.3157
Emissions from Fires,Asia,CH4,Grassland,2011,kt,53.5325
Emissions from Fires,Asia,CH4,Grassland,2012,kt,79.7157
Emissions from Fires,Asia,CH4,Grassland,2013,kt,31.0654
Emissions from Fires,Asia,CH4,Grassland,2014,kt,79.7617
Emissions from Fires,Asia,CH4,Grassland,2015,kt,99.8786
Emissions from Fires,Asia,CH4,Grassland,2016,kt,45.7397
Emissions from Fires,Asia,CH4,Grassland,2017,kt,146.7665
Emissions from Fires,Asia,CH4,Grassland,2018,kt,44.7253
Emissions from Fires,Asia,CH4,Grassland,2019,kt,106.0869
Emissions from Fires,Asia,CH4,Grassland,2020,kt,54.7191
Emissions from Fires,Asia,CH4,Grassland,2021,kt,64.7111
Emissions from Fires,Asia,CH4,Grassland,2022,kt,30.0907
Emissions from Fires,Asia,CH4,Grassland,2023,kt,40.4705
Emissions from Fires,Asia,CH4,Open shrubland,1990,kt,2.7921
Emissions from Fires,Asia,CH4,Open shrubland,1991,kt,2.7921
Emissions from Fires,Asia,CH4,Open shrubland,1992,kt,3.9373
Emissions from Fires,Asia,CH4,Open shrubland,1993,kt,3.9373
Emissions from Fires,Asia,CH4,Open shrubland,1994,kt,3.9373
Emissions from Fires,Asia,CH4,Open shrubland,1995,kt,3.9373
Emissions from Fires,Asia,CH4,Open shrubland,1996,kt,10.5527
Emissions from Fires,Asia,CH4,Open shrubland,1997,kt,16.3295
Emissions from Fires,Asia,CH4,Open shrubland,1998,kt,18.8556
Emissions from Fires,Asia,CH4,Open shrubland,1999,kt,10.5564
Emissions from Fires,Asia,CH4,Open shrubland,2000,kt,7.9469
Emissions from Fires,Asia,CH4,Open shrubland,2001,kt,0.6952
Emissions from Fires,Asia,CH4,Open shrubland,2002,kt,1.7049
Emissions from Fires,Asia,CH4,Open shrubland,2003,kt,1.2997
Emissions from Fires,Asia,CH4,Open shrubland,2004,kt,2.1136
Emissions from Fires,Asia,CH4,Open shrubland,2005,kt,2.3141
Emissions from Fires,Asia,CH4,Open shrubland,2006,kt,1.4292
Emissions from Fires,Asia,CH4,Open shrubland,2007,kt,1.167
Emissions from Fires,Asia,CH4,Open shrubland,2008,kt,0.5615
Emissions from Fires,Asia,CH4,Open shrubland,2009,kt,0.489
Emissions from Fires,Asia,CH4,Open shrubland,2010,kt,0.7776
Emissions from Fires,Asia,CH4,Open shrubland,2011,kt,1.351
Emissions from Fires,Asia,CH4,Open shrubland,2012,kt,0.6698
Emissions from Fires,Asia,CH4,Open shrubland,2013,kt,1.2238
Emissions from Fires,Asia,CH4,Open shrubland,2014,kt,2.5577
Emissions from Fires,Asia,CH4,Open shrubland,2015,kt,0.9535
Emissions from Fires,Asia,CH4,Open shrubland,2016,kt,1.6872
